calendar_year,calendar_month,year_month,period,account_number,account_name,management_group,management_line,actual_amount,plan_amount,variance,contribution_pct,variance_contribution_pct,metric,driver_direction,driver_rank,root_cause_status,analysis_level
2024,6,2024-06,2024-06-01,601,Revenues from own products,Revenue,Sales Revenue,109168.17,0.0,109168.17,1.2994918400591058,1.3341666125857965,REVENUE,FAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2024,6,2024-06,2024-06-01,602,Revenues from services,Revenue,Sales Revenue,-7745502.49,0.0,-7745502.49,92.19919398587048,-94.65937571233586,REVENUE,UNFAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2024,6,2024-06,2024-06-01,604,Revenues from goods,Revenue,Sales Revenue,-546164.7,0.0,-546164.7,6.501314174070422,-6.674790900249933,REVENUE,UNFAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2024,7,2024-07,2024-07-01,601,Revenues from own products,Revenue,Sales Revenue,-782507.66,0.0,-782507.66,7.776427974248048,-7.974459900544753,REVENUE,UNFAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2024,7,2024-07,2024-07-01,602,Revenues from services,Revenue,Sales Revenue,-9155108.3,0.0,-9155108.3,90.98190846002773,-93.2988234562387,REVENUE,UNFAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2024,7,2024-07,2024-07-01,604,Revenues from goods,Revenue,Sales Revenue,124943.13,0.0,124943.13,1.2416635657242137,1.273283356783434,REVENUE,FAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2024,8,2024-08,2024-08-01,601,Revenues from own products,Revenue,Sales Revenue,-887849.3,0.0,-887849.3,8.370846496492364,-8.78441980500391,REVENUE,UNFAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2024,8,2024-08,2024-08-01,602,Revenues from services,Revenue,Sales Revenue,-9468919.1,0.0,-9468919.1,89.27513742907115,-93.68589970619993,REVENUE,UNFAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2024,8,2024-08,2024-08-01,604,Revenues from goods,Revenue,Sales Revenue,249677.44,0.0,249677.44,2.3540160744364864,2.470319511203845,REVENUE,FAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2024,9,2024-09,2024-09-01,602,Revenues from services,Revenue,Sales Revenue,-7948529.02,0.0,-7948529.02,100.0,-100.0,REVENUE,UNFAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2024,10,2024-10,2024-10-01,601,Revenues from own products,Revenue,Sales Revenue,-56212.65,0.0,-56212.65,0.6286293413487769,-0.6406704277502012,REVENUE,UNFAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2024,10,2024-10,2024-10-01,602,Revenues from services,Revenue,Sales Revenue,-8801853.9,0.0,-8801853.9,98.431645186718,-100.3170550242299,REVENUE,UNFAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2024,10,2024-10,2024-10-01,604,Revenues from goods,Revenue,Sales Revenue,84031.17,0.0,84031.17,0.9397254719332232,0.9577254519801126,REVENUE,FAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2024,11,2024-11,2024-11-01,601,Revenues from own products,Revenue,Sales Revenue,815217.45,0.0,815217.45,9.710896364756827,12.051517021418855,REVENUE,FAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2024,11,2024-11,2024-11-01,602,Revenues from services,Revenue,Sales Revenue,-7265836.79,0.0,-7265836.79,86.55088046867422,-107.41226865241455,REVENUE,UNFAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2024,11,2024-11,2024-11-01,604,Revenues from goods,Revenue,Sales Revenue,-313819.1,0.0,-313819.1,3.7382231665689427,-4.639248369004301,REVENUE,UNFAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2024,12,2024-12,2024-12-01,601,Revenues from own products,Revenue,Sales Revenue,-805405.75,0.0,-805405.75,8.464126306310444,-10.035916561890692,REVENUE,UNFAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2024,12,2024-12,2024-12-01,602,Revenues from services,Revenue,Sales Revenue,-7964971.76,0.0,-7964971.76,83.70504804917994,-99.24909525562198,REVENUE,UNFAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2024,12,2024-12,2024-12-01,604,Revenues from goods,Revenue,Sales Revenue,745143.89,0.0,745143.89,7.830825644509612,9.285011817512672,REVENUE,FAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2025,1,2025-01,2025-01-01,601,Revenues from own products,Revenue,Sales Revenue,-216531.47,0.0,-216531.47,2.2467280381275327,-2.2467280381275327,REVENUE,UNFAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2025,1,2025-01,2025-01-01,602,Revenues from services,Revenue,Sales Revenue,-9239318.18,0.0,-9239318.18,95.86705899233698,-95.86705899233698,REVENUE,UNFAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2025,1,2025-01,2025-01-01,604,Revenues from goods,Revenue,Sales Revenue,-181786.34,0.0,-181786.34,1.8862129695354886,-1.8862129695354886,REVENUE,UNFAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2025,2,2025-02,2025-02-01,601,Revenues from own products,Revenue,Sales Revenue,136922.66,0.0,136922.66,1.4831585601988728,1.5284986781746197,REVENUE,FAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2025,2,2025-02,2025-02-01,602,Revenues from services,Revenue,Sales Revenue,-8741509.86,0.0,-8741509.86,94.68882052044452,-97.58345526051279,REVENUE,UNFAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2025,2,2025-02,2025-02-01,604,Revenues from goods,Revenue,Sales Revenue,-353396.34,0.0,-353396.34,3.8280209193566015,-3.9450434176618288,REVENUE,UNFAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2025,3,2025-03,2025-03-01,601,Revenues from own products,Revenue,Sales Revenue,-2078530.9,0.0,-2078530.9,20.781790123387356,-20.781790123387356,REVENUE,UNFAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2025,3,2025-03,2025-03-01,602,Revenues from services,Revenue,Sales Revenue,-7923162.35,0.0,-7923162.35,79.21820987661265,-79.21820987661265,REVENUE,UNFAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2025,4,2025-04,2025-04-01,601,Revenues from own products,Revenue,Sales Revenue,-341966.0,0.0,-341966.0,3.270418694424252,-3.4510987782367963,REVENUE,UNFAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2025,4,2025-04,2025-04-01,602,Revenues from services,Revenue,Sales Revenue,-9840653.56,0.0,-9840653.56,94.11186307403825,-99.31123994188772,REVENUE,UNFAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2025,4,2025-04,2025-04-01,604,Revenues from goods,Revenue,Sales Revenue,273717.44,0.0,273717.44,2.617718231537488,2.7623387201245255,REVENUE,FAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2025,5,2025-05,2025-05-01,601,Revenues from own products,Revenue,Sales Revenue,365751.47,0.0,365751.47,4.054045355989445,4.470996677993752,REVENUE,FAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2025,5,2025-05,2025-05-01,602,Revenues from services,Revenue,Sales Revenue,-8601212.22,0.0,-8601212.22,95.33715464320805,-105.14241067121144,REVENUE,UNFAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2025,5,2025-05,2025-05-01,604,Revenues from goods,Revenue,Sales Revenue,54925.26,0.0,54925.26,0.6088000008024926,0.6714139932176982,REVENUE,FAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2025,6,2025-06,2025-06-01,601,Revenues from own products,Revenue,Sales Revenue,-804817.87,0.0,-804817.87,7.794492181393855,-7.794492181393855,REVENUE,UNFAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2025,6,2025-06,2025-06-01,602,Revenues from services,Revenue,Sales Revenue,-8987331.93,0.0,-8987331.93,87.0404237669031,-87.0404237669031,REVENUE,UNFAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2025,6,2025-06,2025-06-01,604,Revenues from goods,Revenue,Sales Revenue,-533319.15,0.0,-533319.15,5.165084051703047,-5.165084051703047,REVENUE,UNFAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2025,7,2025-07,2025-07-01,601,Revenues from own products,Revenue,Sales Revenue,-137364.18,0.0,-137364.18,1.394366339409696,-1.472927238448385,REVENUE,UNFAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2025,7,2025-07,2025-07-01,602,Revenues from services,Revenue,Sales Revenue,-9451286.13,0.0,-9451286.13,95.93880474372382,-101.34415521751323,REVENUE,UNFAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2025,7,2025-07,2025-07-01,604,Revenues from goods,Revenue,Sales Revenue,262719.17,0.0,262719.17,2.66682891686649,2.8170824559616037,REVENUE,FAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2025,8,2025-08,2025-08-01,601,Revenues from own products,Revenue,Sales Revenue,1145130.12,0.0,1145130.12,12.20511409116443,16.79637475386023,REVENUE,FAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2025,8,2025-08,2025-08-01,602,Revenues from services,Revenue,Sales Revenue,-8100050.69,0.0,-8100050.69,86.33258447141812,-118.80875765847827,REVENUE,UNFAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2025,8,2025-08,2025-08-01,604,Revenues from goods,Revenue,Sales Revenue,137198.67,0.0,137198.67,1.4623014374174514,2.0123829046180366,REVENUE,FAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2025,9,2025-09,2025-09-01,601,Revenues from own products,Revenue,Sales Revenue,-524919.58,0.0,-524919.58,6.964455683463426,-6.964455683463426,REVENUE,UNFAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2025,9,2025-09,2025-09-01,602,Revenues from services,Revenue,Sales Revenue,-6783694.34,0.0,-6783694.34,90.00376515025725,-90.00376515025725,REVENUE,UNFAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2025,9,2025-09,2025-09-01,604,Revenues from goods,Revenue,Sales Revenue,-228508.92,0.0,-228508.92,3.0317791662793176,-3.0317791662793176,REVENUE,UNFAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2025,10,2025-10,2025-10-01,601,Revenues from own products,Revenue,Sales Revenue,-158768.27,0.0,-158768.27,1.5854902618690239,-1.8584321795646594,REVENUE,UNFAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2025,10,2025-10,2025-10-01,602,Revenues from services,Revenue,Sales Revenue,-9119710.61,0.0,-9119710.61,91.07117160890282,-106.74906053924533,REVENUE,UNFAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2025,10,2025-10,2025-10-01,604,Revenues from goods,Revenue,Sales Revenue,735349.26,0.0,735349.26,7.3433381292281705,8.607492718809997,REVENUE,FAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2025,11,2025-11,2025-11-01,601,Revenues from own products,Revenue,Sales Revenue,174531.11,0.0,174531.11,1.904399065666493,1.9842090862539705,REVENUE,FAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2025,11,2025-11,2025-11-01,602,Revenues from services,Revenue,Sales Revenue,-8980316.51,0.0,-8980316.51,97.9888707006641,-102.09541219659089,REVENUE,UNFAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2025,11,2025-11,2025-11-01,604,Revenues from goods,Revenue,Sales Revenue,9781.43,0.0,9781.43,0.10673023366941405,0.11120311033693178,REVENUE,FAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2025,12,2025-12,2025-12-01,601,Revenues from own products,Revenue,Sales Revenue,-394409.92,0.0,-394409.92,3.724671638671636,-3.724671638671636,REVENUE,UNFAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2025,12,2025-12,2025-12-01,602,Revenues from services,Revenue,Sales Revenue,-9611169.76,0.0,-9611169.76,90.7645817314394,-90.7645817314394,REVENUE,UNFAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2025,12,2025-12,2025-12-01,604,Revenues from goods,Revenue,Sales Revenue,-583539.53,0.0,-583539.53,5.510746629888966,-5.510746629888966,REVENUE,UNFAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2026,1,2026-01,2026-01-01,601,Revenues from own products,Revenue,Sales Revenue,1231365.1,-227358.04,1458723.1400000001,62.97880433974971,67.9025687748266,REVENUE,FAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2026,1,2026-01,2026-01-01,602,Revenues from services,Revenue,Sales Revenue,-8927771.37,-9701284.21,773512.8400000017,33.39558581667816,36.006495938846605,REVENUE,FAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2026,1,2026-01,2026-01-01,604,Revenues from goods,Revenue,Sales Revenue,-274852.5,-190875.66,-83976.84,3.625609843572144,-3.909064713673226,REVENUE,UNFAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2026,2,2026-02,2026-02-01,601,Revenues from own products,Revenue,Sales Revenue,170279.81,143768.79,26511.01999999999,1.6834568890866657,4.896575504533354,REVENUE,FAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2026,2,2026-02,2026-02-01,602,Revenues from services,Revenue,Sales Revenue,-8146988.4,-9178585.43,1031597.0299999993,65.50668842295933,190.53558662199185,REVENUE,FAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2026,2,2026-02,2026-02-01,604,Revenues from goods,Revenue,Sales Revenue,-887754.6,-371066.16,-516688.44,32.80985468795401,-95.43216212652523,REVENUE,UNFAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2026,3,2026-03,2026-03-01,601,Revenues from own products,Revenue,Sales Revenue,-236931.71,-2182457.45,1945525.7400000002,44.88829517299603,439.07362310771026,REVENUE,FAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2026,3,2026-03,2026-03-01,602,Revenues from services,Revenue,Sales Revenue,-9927117.87,-8319320.58,-1607797.289999999,37.09602903113636,-362.8537864233333,REVENUE,UNFAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2026,3,2026-03,2026-03-01,604,Revenues from goods,Revenue,Sales Revenue,-780826.29,0.0,-780826.29,18.0156757958676,-176.219836684377,REVENUE,UNFAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2026,4,2026-04,2026-04-01,601,Revenues from own products,Revenue,Sales Revenue,-251347.78,-359064.29,107716.50999999998,6.89481697217129,16.716453214862582,REVENUE,FAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2026,4,2026-04,2026-04-01,602,Revenues from services,Revenue,Sales Revenue,-9337074.62,-10332686.39,995611.7700000014,63.728029523881816,154.50832535673086,REVENUE,FAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2026,4,2026-04,2026-04-01,604,Revenues from goods,Revenue,Sales Revenue,-171550.78,287403.31,-458954.08999999997,29.37715350394689,-71.22477857159346,REVENUE,UNFAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2026,5,2026-05,2026-05-01,601,Revenues from own products,Revenue,Sales Revenue,133065.89,384039.04,-250973.14999999997,17.19872773910749,-26.21655587367683,REVENUE,UNFAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2026,5,2026-05,2026-05-01,602,Revenues from services,Revenue,Sales Revenue,-8761944.18,-9031272.93,269328.75,18.456603200637783,28.13397458159384,REVENUE,FAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2026,5,2026-05,2026-05-01,604,Revenues from goods,Revenue,Sales Revenue,996623.79,57671.53,938952.26,64.34466906025473,98.08258129208298,REVENUE,FAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2026,6,2026-06,2026-06-01,601,Revenues from own products,Revenue,Sales Revenue,-386803.26,-845058.76,458255.5,22.836614092719287,22.836614092719287,REVENUE,FAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2026,6,2026-06,2026-06-01,602,Revenues from services,Revenue,Sales Revenue,-8753602.19,-9436698.6,683096.4100000001,34.04129160106525,34.04129160106525,REVENUE,FAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2026,6,2026-06,2026-06-01,604,Revenues from goods,Revenue,Sales Revenue,305333.05,-559985.11,865318.1599999999,43.122094306215466,43.122094306215466,REVENUE,FAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2026,7,2026-07,2026-07-01,601,Revenues from own products,Revenue,Sales Revenue,258550.37,-144232.39,402782.76,19.77268751970389,19.77268751970389,REVENUE,FAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2026,7,2026-07,2026-07-01,602,Revenues from services,Revenue,Sales Revenue,-8410710.02,-9923850.62,1513140.5999999996,74.28037947100131,74.28037947100131,REVENUE,FAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2026,7,2026-07,2026-07-01,604,Revenues from goods,Revenue,Sales Revenue,396998.09,275855.12,121142.97000000003,5.946933009294796,5.946933009294796,REVENUE,FAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2026,8,2026-08,2026-08-01,601,Revenues from own products,Revenue,Sales Revenue,167218.14,1202386.63,-1035168.4899999999,14.133068771489807,-20.845165788429927,REVENUE,UNFAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2026,8,2026-08,2026-08-01,602,Revenues from services,Revenue,Sales Revenue,-2359838.04,-8505053.41,6145215.37,83.90011121747553,123.74607074183427,REVENUE,FAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2026,8,2026-08,2026-08-01,604,Revenues from goods,Revenue,Sales Revenue,0.0,144058.6,-144058.6,1.9668200110346694,-2.9009049534043605,REVENUE,UNFAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2026,9,2026-09,2026-09-01,601,Revenues from own products,Revenue,Sales Revenue,0.0,-551165.56,551165.56,6.964455530655636,6.964455530655636,REVENUE,FAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2026,9,2026-09,2026-09-01,602,Revenues from services,Revenue,Sales Revenue,0.0,-7122879.24,7122879.24,90.0037653245428,90.0037653245428,REVENUE,FAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2026,9,2026-09,2026-09-01,604,Revenues from goods,Revenue,Sales Revenue,0.0,-239934.37,239934.37,3.0317791448015647,3.0317791448015647,REVENUE,FAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2026,10,2026-10,2026-10-01,601,Revenues from own products,Revenue,Sales Revenue,0.0,-166706.68,166706.68,1.5854902040028607,1.8584321055341302,REVENUE,FAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2026,10,2026-10,2026-10-01,602,Revenues from services,Revenue,Sales Revenue,0.0,-9575696.31,9575696.31,91.07117180914011,106.74906041766714,REVENUE,FAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2026,10,2026-10,2026-10-01,604,Revenues from goods,Revenue,Sales Revenue,0.0,772116.72,-772116.72,7.343337986857032,-8.60749252320127,REVENUE,UNFAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2026,11,2026-11,2026-11-01,601,Revenues from own products,Revenue,Sales Revenue,0.0,183257.66,-183257.66,1.9043989931734,-1.9842090070453702,REVENUE,UNFAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2026,11,2026-11,2026-11-01,602,Revenues from services,Revenue,Sales Revenue,0.0,-9429332.42,9429332.42,97.98887078960465,102.09541210003947,REVENUE,FAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2026,11,2026-11,2026-11-01,604,Revenues from goods,Revenue,Sales Revenue,0.0,10270.5,-10270.5,0.10673021722195626,-0.11120309299409081,REVENUE,UNFAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2026,12,2026-12,2026-12-01,601,Revenues from own products,Revenue,Sales Revenue,0.0,-414130.42,414130.42,3.7246716413154255,3.7246716413154255,REVENUE,FAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2026,12,2026-12,2026-12-01,602,Revenues from services,Revenue,Sales Revenue,0.0,-10091728.35,10091728.35,90.76458183657195,90.76458183657195,REVENUE,FAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2026,12,2026-12,2026-12-01,604,Revenues from goods,Revenue,Sales Revenue,0.0,-612716.5,612716.5,5.510746522112631,5.510746522112631,REVENUE,FAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2021,1,2021-01,2021-01-01,501,Material consumption,Operating Costs,Material Consumption,-7077580.47,0.0,-7077580.47,18.188299193533506,-19.457444316991115,OPERATING_COSTS,FAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2021,1,2021-01,2021-01-01,502,Energy consumption,Operating Costs,Energy Consumption,499759.84,0.0,499759.84,1.2843063435819098,1.3739228116001045,OPERATING_COSTS,UNFAVORABLE,7,DRIVER_IDENTIFIED,ACCOUNT
2021,1,2021-01,2021-01-01,504,Cost of goods sold,Operating Costs,Cost of Goods Sold,-23152397.98,0.0,-23152397.98,59.49812132732993,-63.64978772197099,OPERATING_COSTS,FAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2021,1,2021-01,2021-01-01,511,Repairs and maintenance,Operating Costs,Repairs & Maintenance,-390241.61,0.0,-390241.61,1.0028612448183463,-1.0728390060604938,OPERATING_COSTS,FAVORABLE,8,DRIVER_IDENTIFIED,ACCOUNT
2021,1,2021-01,2021-01-01,518,Other services,Operating Costs,Other Services,769317.88,0.0,769317.88,1.9770292737307311,2.1149826378682848,OPERATING_COSTS,UNFAVORABLE,6,DRIVER_IDENTIFIED,ACCOUNT
2021,1,2021-01,2021-01-01,521,Payroll costs (Wages),Operating Costs,Payroll Costs,-2164169.36,0.0,-2164169.36,5.561584215397543,-5.9496610449331,OPERATING_COSTS,FAVORABLE,4,DRIVER_IDENTIFIED,ACCOUNT
2021,1,2021-01,2021-01-01,524,Statutory social and health insurance,Operating Costs,Social & Health Insurance,-3737.38,0.0,-3737.38,0.00960449491575025,-0.010274678408769299,OPERATING_COSTS,FAVORABLE,10,DRIVER_IDENTIFIED,ACCOUNT
2021,1,2021-01,2021-01-01,548,Other operating expenses,Operating Costs,Other Operating Costs,-947460.02,0.0,-947460.02,2.4348273242128524,-2.604724970612067,OPERATING_COSTS,FAVORABLE,5,DRIVER_IDENTIFIED,ACCOUNT
2021,1,2021-01,2021-01-01,549,Shortages and damages in operating area,Operating Costs,Shortages & Damages,-3837911.43,0.0,-3837911.43,9.862845313169858,-10.5510560083775,OPERATING_COSTS,FAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2021,1,2021-01,2021-01-01,582,Change in inventory of semi-finished goods,Operating Costs,Inventory Change,-70245.92,0.0,-70245.92,0.18052126930956947,-0.1931177021143516,OPERATING_COSTS,FAVORABLE,9,DRIVER_IDENTIFIED,ACCOUNT
2021,2,2021-02,2021-02-01,501,Material consumption,Operating Costs,Material Consumption,-5257125.2,0.0,-5257125.2,14.031518499995773,-14.031518499995773,OPERATING_COSTS,FAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2021,2,2021-02,2021-02-01,502,Energy consumption,Operating Costs,Energy Consumption,-497987.98,0.0,-497987.98,1.3291537272396565,-1.3291537272396565,OPERATING_COSTS,FAVORABLE,6,DRIVER_IDENTIFIED,ACCOUNT
2021,2,2021-02,2021-02-01,504,Cost of goods sold,Operating Costs,Cost of Goods Sold,-23939698.93,0.0,-23939698.93,63.896200992250286,-63.896200992250286,OPERATING_COSTS,FAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2021,2,2021-02,2021-02-01,511,Repairs and maintenance,Operating Costs,Repairs & Maintenance,-117501.2,0.0,-117501.2,0.31361632048856347,-0.31361632048856347,OPERATING_COSTS,FAVORABLE,9,DRIVER_IDENTIFIED,ACCOUNT
2021,2,2021-02,2021-02-01,518,Other services,Operating Costs,Other Services,-297415.62,0.0,-297415.62,0.7938165091099052,-0.7938165091099052,OPERATING_COSTS,FAVORABLE,8,DRIVER_IDENTIFIED,ACCOUNT
2021,2,2021-02,2021-02-01,521,Payroll costs (Wages),Operating Costs,Payroll Costs,-409612.98,0.0,-409612.98,1.0932766270638559,-1.0932766270638559,OPERATING_COSTS,FAVORABLE,7,DRIVER_IDENTIFIED,ACCOUNT
2021,2,2021-02,2021-02-01,524,Statutory social and health insurance,Operating Costs,Social & Health Insurance,-586868.48,0.0,-586868.48,1.5663800310832237,-1.5663800310832237,OPERATING_COSTS,FAVORABLE,5,DRIVER_IDENTIFIED,ACCOUNT
2021,2,2021-02,2021-02-01,548,Other operating expenses,Operating Costs,Other Operating Costs,-1668779.03,0.0,-1668779.03,4.4540510147732455,-4.4540510147732455,OPERATING_COSTS,FAVORABLE,4,DRIVER_IDENTIFIED,ACCOUNT
2021,2,2021-02,2021-02-01,549,Shortages and damages in operating area,Operating Costs,Shortages & Damages,-4691555.63,0.0,-4691555.63,12.521986277995495,-12.521986277995495,OPERATING_COSTS,FAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2021,3,2021-03,2021-03-01,501,Material consumption,Operating Costs,Material Consumption,-7136004.08,0.0,-7136004.08,17.356898170485206,-17.421723542033657,OPERATING_COSTS,FAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2021,3,2021-03,2021-03-01,502,Energy consumption,Operating Costs,Energy Consumption,-367619.33,0.0,-367619.33,0.894160261790657,-0.8974998142052129,OPERATING_COSTS,FAVORABLE,8,DRIVER_IDENTIFIED,ACCOUNT
2021,3,2021-03,2021-03-01,504,Cost of goods sold,Operating Costs,Cost of Goods Sold,-24283718.19,0.0,-24283718.19,59.06527225872736,-59.28587205612052,OPERATING_COSTS,FAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2021,3,2021-03,2021-03-01,511,Repairs and maintenance,Operating Costs,Repairs & Maintenance,-118138.22,0.0,-118138.22,0.2873475171250713,-0.28842071634409033,OPERATING_COSTS,FAVORABLE,9,DRIVER_IDENTIFIED,ACCOUNT
2021,3,2021-03,2021-03-01,518,Other services,Operating Costs,Other Services,76490.39,0.0,76490.39,0.18604752679046951,0.1867423859716089,OPERATING_COSTS,UNFAVORABLE,10,DRIVER_IDENTIFIED,ACCOUNT
2021,3,2021-03,2021-03-01,521,Payroll costs (Wages),Operating Costs,Payroll Costs,-1614933.66,0.0,-1614933.66,3.9280021107707905,-3.9426726004961274,OPERATING_COSTS,FAVORABLE,4,DRIVER_IDENTIFIED,ACCOUNT
