period,metric,metric_label,actual_value,baseline_median,lower_bound,upper_bound,deviation,robust_score,anomaly_flag,severity,direction,detection_method,isolation_anomaly,isolation_score,combined_anomaly,controller_action
2026-02-01,free_cash_flow,Free Cash Flow,-53785853.55,-186092370.495,-436018214.27875,79754838.13125,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.037118149939731115,False,NO_ACTION
2026-03-01,free_cash_flow,Free Cash Flow,-63178530.94,-150075427.805,-417411820.655,83457828.425,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.024625436371036313,False,NO_ACTION
2026-04-01,free_cash_flow,Free Cash Flow,-35965081.81,-138365113.72,-434575156.46750003,112063388.11250004,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.03480241037795001,False,NO_ACTION
2026-05-01,free_cash_flow,Free Cash Flow,-41392430.58,-110732398.655,-482718713.23625,192302649.39374998,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,True,-0.045476727719187204,True,MONITOR
2026-06-01,free_cash_flow,Free Cash Flow,48872871.91,-109714812.775,-497933008.91375,217659808.85625,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,True,-0.0016832267083946029,True,MONITOR
2026-07-01,free_cash_flow,Free Cash Flow,-162834153.72,-89883122.66499999,-513910865.54375005,244289569.90625006,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.0282425927424787,False,NO_ACTION
2026-08-01,free_cash_flow,Free Cash Flow,127480329.44,-89883122.66499999,-386063556.5749999,167581184.52499998,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,True,-0.30675555531801435,True,MONITOR
2021-01-01,dio_days,DIO,9.584271912134604,,,,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,True,-0.07932225402086268,True,MONITOR
2021-02-01,dio_days,DIO,12.237617003866228,,,,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,True,-0.10748311428161883,True,MONITOR
2021-03-01,dio_days,DIO,21.0515337593365,,,,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,True,-0.013662675506236788,True,MONITOR
2021-04-01,dio_days,DIO,30.9321985401688,,,,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.00858255862085433,False,NO_ACTION
2021-05-01,dio_days,DIO,42.00243294377833,,,,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.04106910648197565,False,NO_ACTION
2021-06-01,dio_days,DIO,49.43982802148573,,,,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.058604786217531846,False,NO_ACTION
2021-07-01,dio_days,DIO,62.942482682003785,25.991866149752653,-22.749571032479437,76.42554156808919,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.03778857677718811,False,NO_ACTION
2021-08-01,dio_days,DIO,69.3287101345042,30.9321985401688,-26.970257269944646,89.33596313417804,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.034149293290063165,False,NO_ACTION
2021-09-01,dio_days,DIO,75.51881174450806,36.467315741973565,-32.10310110375054,103.76664736083472,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.06975701067799739,False,NO_ACTION
2021-10-01,dio_days,DIO,91.1722145970088,42.00243294377833,-41.78488962466442,125.77890606600471,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.038023030753778886,False,NO_ACTION
2021-11-01,dio_days,DIO,94.3488055458273,45.721130482632034,-42.793980020707224,134.0478332466309,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.06303103990942027,False,NO_ACTION
2021-12-01,dio_days,DIO,93.05927467958816,49.43982802148573,-43.65597603487758,142.07160312413637,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.03170592636364894,False,NO_ACTION
2022-01-01,dio_days,DIO,129.26794694298388,56.191155351744754,-47.99316282404805,155.88735762664203,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,True,-0.005840284759335068,True,MONITOR
2022-02-01,dio_days,DIO,113.61749676847867,66.135596408254,-39.3787835692906,170.2576375298202,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.0530323537890936,False,NO_ACTION
2022-03-01,dio_days,DIO,127.26994032296408,72.42376093950614,-21.12128796407471,162.08342461228153,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.004071874688991672,False,NO_ACTION
2022-04-01,dio_days,DIO,137.01136523532202,83.34551317075844,0.1680800149504691,158.56471735341393,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.08307895864322135,False,NO_ACTION
2022-05-01,dio_days,DIO,148.17691052224825,92.11574463829848,-6.215528307202277,190.97828923568142,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.07213256976998916,False,NO_ACTION
2022-06-01,dio_days,DIO,157.71851573542315,93.70404011270773,-6.72594711193581,208.46667543191194,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.052872141345504164,False,NO_ACTION
2022-07-01,dio_days,DIO,174.217232870374,103.98315115715299,21.341457435606443,197.1212079643456,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.03293124420878918,False,NO_ACTION
2022-08-01,dio_days,DIO,181.32710647636245,120.44371854572137,21.76464681177795,210.62561440421894,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,True,-0.07357760298503868,True,MONITOR
2022-09-01,dio_days,DIO,173.51820372818435,128.268943632974,9.22258933485584,235.36614531995366,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.05005372753067916,False,NO_ACTION
2022-10-01,dio_days,DIO,215.588979762346,133.13965608915294,29.49815330661943,240.97060838980985,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.03855702253685339,False,NO_ACTION
2022-11-01,dio_days,DIO,184.54123972138453,142.59413787878515,49.1026320652592,248.44715838281527,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.03594361776527799,False,NO_ACTION
2022-12-01,dio_days,DIO,221.6214700074377,152.9477131288357,57.92906131214062,246.83408524770942,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.08354273005944457,False,NO_ACTION
2023-01-01,dio_days,DIO,216.68035283397484,165.61835973180376,64.4928169741668,252.71333347568864,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.09424354978839256,False,NO_ACTION
2023-02-01,dio_days,DIO,239.41756769585896,173.86771829927918,75.00904840385441,262.6796505282872,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.05544799663594313,False,NO_ACTION
2023-03-01,dio_days,DIO,234.4546567464766,177.77216967336824,64.54005153494376,306.6548859274389,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.07008671249339127,False,NO_ACTION
2023-04-01,dio_days,DIO,273.90437235543106,182.9341730988735,97.0472561339743,290.4366577233603,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.0006811716247240862,False,NO_ACTION
2023-05-01,dio_days,DIO,237.4067609421064,200.06510974186529,97.8615389237704,301.01070335325363,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.07301072577856221,False,NO_ACTION
2023-06-01,dio_days,DIO,244.15008053904663,216.13466629816043,96.08507099408727,318.6572498761621,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.06436279359129177,False,NO_ACTION
2023-07-01,dio_days,DIO,269.0393429708201,219.15091142070628,102.48007207950575,319.16709696116783,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.08701561554274434,False,NO_ACTION
2023-08-01,dio_days,DIO,277.55578644141906,228.03806337695715,158.6665680202803,289.76117263848124,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.054450531380980716,False,NO_ACTION
2023-09-01,dio_days,DIO,287.0452828299322,235.93070884429147,165.4601796946841,301.3197260183735,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.09184206313974247,False,NO_ACTION
2023-10-01,dio_days,DIO,298.27218599356866,238.41216431898266,145.58207630972066,345.05971472132416,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.08920058174859385,False,NO_ACTION
2023-11-01,dio_days,DIO,296.90409690676904,241.7838241174528,165.89006133890004,340.17352459974495,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.012550538976568604,False,NO_ACTION
2023-12-01,dio_days,DIO,341.5820003619276,256.59471175493337,171.77959642517635,344.8172990065699,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.0862595582707249,False,NO_ACTION
2024-01-01,dio_days,DIO,328.7748132370987,271.47185766312555,163.02218549483993,365.4026668617223,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.07884749041823763,False,NO_ACTION
2024-02-01,dio_days,DIO,336.70879480042856,275.73007939842506,161.54820205292089,378.66486945379773,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.09289702946895889,False,NO_ACTION
2024-03-01,dio_days,DIO,356.94163177571846,282.3005346356756,198.19580420051508,370.51906596681283,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.08522423880495245,False,NO_ACTION
2024-04-01,dio_days,DIO,368.2149511220767,291.97468986835065,185.582824581299,417.86359905591047,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.06274329877652207,False,NO_ACTION
2024-05-01,dio_days,DIO,372.96972556095824,297.58814145016885,181.6760446482183,431.6777271163544,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.08530739450438446,False,NO_ACTION
2024-06-01,dio_days,DIO,429.0933636759663,313.52349961533366,193.54940950894687,436.54540743923235,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.03962958814382633,False,NO_ACTION
2024-07-01,dio_days,DIO,395.3296164221808,332.7418040187637,196.4585410504376,457.7408139494303,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.09251271890504542,False,NO_ACTION
2024-08-01,dio_days,DIO,428.90799268015707,339.1453975811781,190.71994220697638,476.61386624668944,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.058531431735014905,False,NO_ACTION
2024-09-01,dio_days,DIO,383.77278846299737,349.261816068823,235.03334365114475,464.6755110513353,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.09129580144492394,False,NO_ACTION
2024-10-01,dio_days,DIO,386.5740164835449,362.5782914488976,256.82025534480044,464.5670395175889,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.08129279340617718,False,NO_ACTION
2024-11-01,dio_days,DIO,427.1195449926045,370.59233834151746,267.7648727265763,461.36174271318043,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.07286834485626303,False,NO_ACTION
2024-12-01,dio_days,DIO,431.6642232808837,378.37125701197783,277.8386619584969,478.5401605285606,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.08024766184123888,False,NO_ACTION
2025-01-01,dio_days,DIO,414.3873874372879,385.17340247327115,272.1415678419788,520.821710358001,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.06205984059101516,False,NO_ACTION
2025-02-01,dio_days,DIO,457.6771039731602,390.95181645286283,288.1025945063557,511.2450943593749,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.06037714550989781,False,NO_ACTION
2025-03-01,dio_days,DIO,453.5931809151568,404.8585019297343,309.2485537000549,500.7778044665421,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.07758807507321386,False,NO_ACTION
2025-04-01,dio_days,DIO,454.9434382243934,420.75346621494623,320.0801558302265,495.52963222537716,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.07360711805922815,False,NO_ACTION
2025-05-01,dio_days,DIO,499.00085054710746,428.0137688363808,327.13209705962663,503.15508206734717,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.08135197437608027,False,NO_ACTION
2025-06-01,dio_days,DIO,489.58326682388497,429.00067817806166,343.16124384507884,520.3924460808983,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.06359060959895407,False,NO_ACTION
2025-07-01,dio_days,DIO,454.2000627734532,430.28610798052034,340.6170797164001,524.632719628696,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,True,-0.15503845541382333,True,MONITOR
2025-08-01,dio_days,DIO,531.8236328795132,442.6287020980202,376.40098201706076,503.16237824829966,28.661254631213524,0.9044158705519302,True,LOW,ABOVE_EXPECTED,ROLLING_IQR,False,0.03168337908065416,True,MONITOR
2025-09-01,dio_days,DIO,497.4897628870333,453.896621844305,361.36079698067635,528.2293533089404,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.06677933147899529,False,NO_ACTION
2025-10-01,dio_days,DIO,532.9098215678605,454.5717504989233,338.98029801252665,583.1076465359592,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.06394137587617449,False,NO_ACTION
2025-11-01,dio_days,DIO,566.2806280817175,456.31027109877675,373.4760515633935,572.5024247452469,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.01848356059384615,False,NO_ACTION
2025-12-01,dio_days,DIO,521.1370418775745,473.6301853985226,374.3110365768845,586.9438518622036,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,True,-0.026689196548688066,True,MONITOR
2026-01-01,dio_days,DIO,515.2690991177917,493.53651485545913,351.1809514620571,627.3853325276604,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.03822359288506344,False,NO_ACTION
2026-02-01,dio_days,DIO,561.5002265776375,498.2453067170704,356.7711843978325,624.0311927661951,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.037118149939731115,False,NO_ACTION
2026-03-01,dio_days,DIO,554.3142043009981,507.1349748324496,404.1655041076303,608.8529856179819,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.024625436371036313,False,NO_ACTION
2026-04-01,dio_days,DIO,586.5066498570592,518.203070497683,431.39147130139827,602.3825848209929,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.03480241037795001,False,NO_ACTION
2026-05-01,dio_days,DIO,667.9641118604604,526.4803373785438,412.3916317749853,642.3421567272616,25.621955133198867,0.4456950926903328,True,LOW,ABOVE_EXPECTED,ROLLING_IQR,True,-0.045476727719187204,True,MONITOR
2026-06-01,dio_days,DIO,539.3131263479413,532.3667272236869,433.017672219769,640.5019197939906,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,True,-0.0016832267083946029,True,MONITOR
2026-07-01,dio_days,DIO,579.6148945899688,536.1114739579009,455.13215003858573,627.2332331027005,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.0282425927424787,False,NO_ACTION
2026-08-01,dio_days,DIO,2604.8051609779386,546.8136653244696,468.4586707594007,630.3075090784082,1974.4976518995304,48.79856222403659,True,CRITICAL,ABOVE_EXPECTED,ROLLING_IQR,True,-0.30675555531801435,True,IMMEDIATE_REVIEW
2021-01-01,dpo_days,DPO,-89.54198201231891,,,,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,True,-0.07932225402086268,True,MONITOR
2021-02-01,dpo_days,DPO,-195.7027136933727,,,,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,True,-0.10748311428161883,True,MONITOR
2021-03-01,dpo_days,DPO,-330.12097269200814,,,,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,True,-0.013662675506236788,True,MONITOR
2021-04-01,dpo_days,DPO,-389.2047726720933,,,,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.00858255862085433,False,NO_ACTION
2021-05-01,dpo_days,DPO,-482.9375902502685,,,,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.04106910648197565,False,NO_ACTION
2021-06-01,dpo_days,DPO,-548.7845483817691,,,,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.058604786217531846,False,NO_ACTION
2021-07-01,dpo_days,DPO,-697.1044705566378,-359.66287268205076,-804.8000469747644,115.98838267600817,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.03778857677718811,False,NO_ACTION
2021-08-01,dpo_days,DPO,-704.2358354675739,-389.2047726720933,-895.2849085010113,116.5119959923021,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.034149293290063165,False,NO_ACTION
2021-09-01,dpo_days,DPO,-677.9146490312316,-436.0711814611809,-1019.8867104001919,137.50577353235633,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.06975701067799739,False,NO_ACTION
2021-10-01,dpo_days,DPO,-787.5669360803399,-482.9375902502685,-1199.6051635400668,191.5695418168271,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.038023030753778886,False,NO_ACTION
2021-11-01,dpo_days,DPO,-797.1627547539198,-515.8610693160188,-1213.4296539076718,176.2307160453559,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.06303103990942027,False,NO_ACTION
2021-12-01,dpo_days,DPO,-726.5707340267942,-548.7845483817691,-1212.1810735071886,151.84804781303188,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.03170592636364894,False,NO_ACTION
2022-01-01,dpo_days,DPO,-932.558144262835,-613.3495987065004,-1212.8981662528392,128.6447834683883,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,True,-0.005840284759335068,True,MONITOR
2022-02-01,dpo_days,DPO,-848.3933616810195,-687.5095597939347,-1165.2928825668646,-36.031287829040764,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.0530323537890936,False,NO_ACTION
2022-03-01,dpo_days,DPO,-974.3024769478674,-700.6701530121059,-1176.4305135984962,-145.85818599913256,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.004071874688991672,False,NO_ACTION
2022-04-01,dpo_days,DPO,-1022.8359217996498,-715.403284747184,-1056.4778304109377,-399.12469994362306,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.08307895864322135,False,NO_ACTION
2022-05-01,dpo_days,DPO,-1118.4625582351014,-757.068835053567,-1135.1258705532541,-426.6157019485057,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.07213256976998916,False,NO_ACTION
2022-06-01,dpo_days,DPO,-1183.2825521351326,-792.3648454171298,-1303.806077225473,-341.64114444846007,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.052872141345504164,False,NO_ACTION
2022-07-01,dpo_days,DPO,-1294.464814186083,-822.7780582174696,-1384.6090813215487,-322.8137662262534,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.03293124420878918,False,NO_ACTION
2022-08-01,dpo_days,DPO,-1355.5579591778496,-890.4757529719272,-1458.3796239208518,-360.6808425546145,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,True,-0.07357760298503868,True,MONITOR
2022-09-01,dpo_days,DPO,-1292.1643605431948,-953.4303106053512,-1644.5231916469859,-284.90816514864827,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.05005372753067916,False,NO_ACTION
2022-10-01,dpo_days,DPO,-1560.0386736797482,-998.5691993737586,-1772.8789456690035,-273.2097685173892,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.03855702253685339,False,NO_ACTION
2022-11-01,dpo_days,DPO,-1319.7930851550243,-1070.6492400173756,-1864.5732619587202,-339.6831606125776,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.03594361776527799,False,NO_ACTION
2022-12-01,dpo_days,DPO,-1618.3254175434124,-1150.872555185117,-1806.1926141558818,-458.4706615490457,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.08354273005944457,False,NO_ACTION
2023-01-01,dpo_days,DPO,-1595.8268261772723,-1237.7234563391637,-1805.78191827177,-533.6549459756645,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.09424354978839256,False,NO_ACTION
2023-02-01,dpo_days,DPO,-1741.9510205517136,-1293.314587364639,-1874.8614958189528,-626.3725411106099,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.05544799663594313,False,NO_ACTION
2023-03-01,dpo_days,DPO,-1684.2996022703792,-1307.1289496705535,-2171.8479490201357,-564.2153164441182,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.07008671249339127,False,NO_ACTION
2023-04-01,dpo_days,DPO,-1966.3640970710887,-1337.675522166437,-2106.2128223852496,-760.182560074737,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.0006811716247240862,False,NO_ACTION
2023-05-01,dpo_days,DPO,-1761.6062024810276,-1457.798316428799,-2146.2128581498437,-782.4958063506713,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.07301072577856221,False,NO_ACTION
2023-06-01,dpo_days,DPO,-1855.3024268456657,-1577.9327499285102,-2276.5896159825984,-735.5838582709034,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.06436279359129177,False,NO_ACTION
2023-07-01,dpo_days,DPO,-1988.0960668797009,-1607.0761218603425,-2347.23692907689,-746.2446276292951,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.08701561554274434,False,NO_ACTION
2023-08-01,dpo_days,DPO,-2037.555108078748,-1651.3125099068957,-2199.197903849057,-1094.7508497774033,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.054450531380980716,False,NO_ACTION
2023-09-01,dpo_days,DPO,-2192.427802900946,-1713.1253114110464,-2327.349928925716,-1142.5977035291965,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.09184206313974247,False,NO_ACTION
2023-10-01,dpo_days,DPO,-2341.0751573624725,-1751.7786115163706,-2510.4415692552884,-1074.0562899698307,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.08920058174859385,False,NO_ACTION
2023-11-01,dpo_days,DPO,-2309.189066105139,-1808.4543146633466,-2499.4429838157007,-1168.8238994523995,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.012550538976568604,False,NO_ACTION
2023-12-01,dpo_days,DPO,-2594.9810197666507,-1910.833261958377,-2599.3759554886738,-1204.4354922770035,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.0862595582707249,False,NO_ACTION
2024-01-01,dpo_days,DPO,-2440.9903619417446,-1977.2300819753948,-2919.0066862569374,-1059.303839443756,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.07884749041823763,False,NO_ACTION
2024-02-01,dpo_days,DPO,-2463.2118839832874,-2012.8255874792244,-3045.083916166922,-1103.9550435070569,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.09289702946895889,False,NO_ACTION
2024-03-01,dpo_days,DPO,-2591.4411153435085,-2114.991455489847,-3007.236876996127,-1297.4157610258967,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.08522423880495245,False,NO_ACTION
2024-04-01,dpo_days,DPO,-2627.679585943009,-2250.8084345030425,-3142.3697444890036,-1286.8390723906746,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.06274329877652207,False,NO_ACTION
2024-05-01,dpo_days,DPO,-2598.032520204539,-2325.1321117338057,-3200.3874578898776,-1320.072081712451,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.08530739450438446,False,NO_ACTION
2024-06-01,dpo_days,DPO,-2935.8966731061287,-2391.0327596521083,-3250.2507848301398,-1495.7849358145509,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.03962958814382633,False,NO_ACTION
2024-07-01,dpo_days,DPO,-2668.385200803088,-2452.101122962516,-3069.3616117341708,-1806.3810334460425,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.09251271890504542,False,NO_ACTION
2024-08-01,dpo_days,DPO,-2882.5821155851327,-2527.326499663398,-3013.9552647756827,-1924.5926564116126,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.058531431735014905,False,NO_ACTION
2024-09-01,dpo_days,DPO,-2560.462278023423,-2593.2110675550794,-2970.622632949682,-2083.2449175052734,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.09129580144492394,False,NO_ACTION
2024-10-01,dpo_days,DPO,-2536.769134174354,-2593.2110675550794,-2908.155218935719,-2187.357274195212,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.08129279340617718,False,NO_ACTION
2024-11-01,dpo_days,DPO,-2760.410453553702,-2593.2110675550794,-2817.0702417051907,-2339.165569579425,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.07286834485626303,False,NO_ACTION
2024-12-01,dpo_days,DPO,-2738.8242294414845,-2596.506769985595,-2896.6702968851205,-2349.2602091667777,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.08024766184123888,False,NO_ACTION
2025-01-01,dpo_days,DPO,-2669.181638710936,-2612.856053073774,-3028.743475582113,-2270.0163019485817,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.06205984059101516,False,NO_ACTION
2025-02-01,dpo_days,DPO,-3024.171246220132,-2648.0323933730488,-2985.007354653617,-2342.909836829409,-39.163891566515304,-0.24397472645105295,True,LOW,BELOW_EXPECTED,ROLLING_IQR,False,0.06037714550989781,True,MONITOR
2025-03-01,dpo_days,DPO,-2991.946887488392,-2668.783419757012,-3082.8064191699773,-2304.5316188808642,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.07758807507321386,False,NO_ACTION
2025-04-01,dpo_days,DPO,-2938.444013954232,-2704.0029340762103,-3309.375158150867,-2206.8034163229067,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.07360711805922815,False,NO_ACTION
2025-05-01,dpo_days,DPO,-3153.510086323831,-2749.6173414975933,-3365.13822481521,-2222.1923141563952,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.08135197437608027,False,NO_ACTION
2025-06-01,dpo_days,DPO,-3076.3553501210617,-2821.496284569417,-3376.075536993469,-2244.7267245782773,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.06359060959895407,False,NO_ACTION
2025-07-01,dpo_days,DPO,-2907.601700457972,-2821.496284569417,-3496.533649077356,-2172.4518573279447,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,True,-0.15503845541382333,True,MONITOR
2025-08-01,dpo_days,DPO,-3551.967073606798,-2895.0919080215526,-3417.8870702900463,-2303.5294886401284,-134.08000331675157,-0.4812817914990365,True,LOW,BELOW_EXPECTED,ROLLING_IQR,False,0.03168337908065416,True,MONITOR
2025-09-01,dpo_days,DPO,-3323.377852108992,-2923.0228572061023,-3510.9228078501405,-2247.708046104072,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.06677933147899529,False,NO_ACTION
2025-10-01,dpo_days,DPO,-3452.862782104607,-2965.195450721312,-3606.5892391409134,-2244.0686925564887,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.06394137587617449,False,NO_ACTION
2025-11-01,dpo_days,DPO,-3630.540993018589,-3008.059066854262,-3683.7367363274457,-2383.0441801745797,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.01848356059384615,False,NO_ACTION
2025-12-01,dpo_days,DPO,-3333.7649218370766,-3050.263298170597,-3993.2725581494888,-2293.2099620385743,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,True,-0.026689196548688066,True,MONITOR
