customer_key,customer_code,customer_name,customer_type,country_code,city,industry,payment_terms,credit_limit,risk_category,active_from,active_to,is_active
229,CUST000229,Customer 000229,Corporate,DE,Prague,Energy,45,4701824.0,LOW,2020-01-01,2035-12-31,True
230,CUST000230,Customer 000230,Government,PL,Brno,IT Services,14,1394797.0,MEDIUM,2020-01-01,2035-12-31,True
231,CUST000231,Customer 000231,SME,PL,Ostrava,Logistics,14,1912589.0,MEDIUM,2020-01-01,2035-12-31,True
232,CUST000232,Customer 000232,SME,CZ,Berlin,Manufacturing,60,4261140.0,MEDIUM,2020-01-01,2035-12-31,True
233,CUST000233,Customer 000233,Corporate,AT,Brno,Construction,30,286454.0,MEDIUM,2020-01-01,2035-12-31,True
234,CUST000234,Customer 000234,Corporate,DE,Ostrava,Automotive,14,2456518.0,MEDIUM,2020-01-01,2035-12-31,True
235,CUST000235,Customer 000235,Government,SK,Munich,Energy,14,714593.0,LOW,2020-01-01,2035-12-31,True
236,CUST000236,Customer 000236,SME,SK,Ostrava,Logistics,14,2466771.0,LOW,2020-01-01,2035-12-31,True
237,CUST000237,Customer 000237,SME,CZ,Prague,Healthcare,60,3884546.0,LOW,2020-01-01,2035-12-31,True
238,CUST000238,Customer 000238,Corporate,AT,Prague,Healthcare,30,2493366.0,MEDIUM,2020-01-01,2035-12-31,True
239,CUST000239,Customer 000239,Corporate,PL,Warsaw,Healthcare,60,1621302.0,HIGH,2020-01-01,2035-12-31,True
240,CUST000240,Customer 000240,Government,CZ,Warsaw,Retail,14,3325363.0,MEDIUM,2020-01-01,2035-12-31,True
241,CUST000241,Customer 000241,Corporate,AT,Warsaw,IT Services,14,3045520.0,LOW,2020-01-01,2035-12-31,True
242,CUST000242,Customer 000242,SME,SK,Brno,Construction,30,421914.0,MEDIUM,2020-01-01,2035-12-31,True
243,CUST000243,Customer 000243,Government,DE,Ostrava,Energy,60,1579058.0,LOW,2020-01-01,2035-12-31,True
244,CUST000244,Customer 000244,Corporate,AT,Prague,IT Services,30,417473.0,LOW,2020-01-01,2035-12-31,True
245,CUST000245,Customer 000245,Corporate,DE,Vienna,Logistics,60,2174949.0,LOW,2020-01-01,2035-12-31,True
246,CUST000246,Customer 000246,Government,SK,Vienna,Construction,14,2834386.0,MEDIUM,2020-01-01,2035-12-31,True
247,CUST000247,Customer 000247,Corporate,DE,Berlin,Logistics,60,3293411.0,MEDIUM,2020-01-01,2035-12-31,True
248,CUST000248,Customer 000248,Corporate,AT,Munich,Construction,45,742995.0,HIGH,2020-01-01,2035-12-31,True
249,CUST000249,Customer 000249,SME,CZ,Berlin,Automotive,45,2744516.0,LOW,2020-01-01,2035-12-31,True
250,CUST000250,Customer 000250,Corporate,DE,Vienna,IT Services,60,3624520.0,LOW,2020-01-01,2035-12-31,True
251,CUST000251,Customer 000251,Government,AT,Warsaw,Energy,14,3007481.0,HIGH,2020-01-01,2035-12-31,True
252,CUST000252,Customer 000252,SME,DE,Prague,Retail,60,3097674.0,HIGH,2020-01-01,2035-12-31,True
253,CUST000253,Customer 000253,Government,SK,Prague,Automotive,60,341914.0,LOW,2020-01-01,2035-12-31,True
254,CUST000254,Customer 000254,Corporate,SK,Warsaw,Construction,60,4808392.0,LOW,2020-01-01,2035-12-31,True
255,CUST000255,Customer 000255,Government,SK,Munich,Construction,45,3774032.0,LOW,2020-01-01,2035-12-31,True
256,CUST000256,Customer 000256,Government,SK,Warsaw,Logistics,45,2387819.0,LOW,2020-01-01,2035-12-31,True
257,CUST000257,Customer 000257,Corporate,CZ,Ostrava,Energy,60,4761652.0,LOW,2020-01-01,2035-12-31,True
258,CUST000258,Customer 000258,SME,DE,Munich,Healthcare,45,4170485.0,LOW,2020-01-01,2035-12-31,True
259,CUST000259,Customer 000259,Corporate,SK,Brno,Energy,30,3783863.0,LOW,2020-01-01,2035-12-31,True
260,CUST000260,Customer 000260,Government,DE,Warsaw,Retail,45,2566218.0,LOW,2020-01-01,2035-12-31,True
261,CUST000261,Customer 000261,Government,SK,Warsaw,Healthcare,14,1735945.0,LOW,2020-01-01,2035-12-31,True
262,CUST000262,Customer 000262,Corporate,AT,Prague,Construction,45,3970884.0,HIGH,2020-01-01,2035-12-31,True
263,CUST000263,Customer 000263,Corporate,PL,Brno,Retail,45,3390007.0,HIGH,2020-01-01,2035-12-31,True
264,CUST000264,Customer 000264,Government,AT,Berlin,Logistics,14,1101317.0,MEDIUM,2020-01-01,2035-12-31,True
265,CUST000265,Customer 000265,Government,CZ,Munich,Energy,45,1126548.0,HIGH,2020-01-01,2035-12-31,True
266,CUST000266,Customer 000266,Government,PL,Ostrava,Automotive,60,4268327.0,LOW,2020-01-01,2035-12-31,True
267,CUST000267,Customer 000267,Corporate,PL,Ostrava,IT Services,30,1408677.0,MEDIUM,2020-01-01,2035-12-31,True
268,CUST000268,Customer 000268,Government,SK,Warsaw,IT Services,14,2152229.0,LOW,2020-01-01,2035-12-31,True
269,CUST000269,Customer 000269,Government,PL,Vienna,Automotive,45,4525138.0,LOW,2020-01-01,2035-12-31,True
270,CUST000270,Customer 000270,Government,SK,Ostrava,Automotive,45,4777970.0,LOW,2020-01-01,2035-12-31,True
271,CUST000271,Customer 000271,Corporate,CZ,Prague,IT Services,30,4849434.0,MEDIUM,2020-01-01,2035-12-31,True
272,CUST000272,Customer 000272,Government,CZ,Munich,IT Services,45,4101234.0,LOW,2020-01-01,2035-12-31,True
273,CUST000273,Customer 000273,Government,AT,Vienna,Energy,14,552586.0,LOW,2020-01-01,2035-12-31,True
274,CUST000274,Customer 000274,SME,AT,Munich,Energy,30,2903742.0,HIGH,2020-01-01,2035-12-31,True
275,CUST000275,Customer 000275,Corporate,DE,Warsaw,Construction,60,1146945.0,MEDIUM,2020-01-01,2035-12-31,True
276,CUST000276,Customer 000276,Government,PL,Brno,Construction,30,3963055.0,LOW,2020-01-01,2035-12-31,True
277,CUST000277,Customer 000277,SME,AT,Bratislava,Automotive,14,474507.0,MEDIUM,2020-01-01,2035-12-31,True
278,CUST000278,Customer 000278,SME,PL,Berlin,Healthcare,30,2796730.0,HIGH,2020-01-01,2035-12-31,True
279,CUST000279,Customer 000279,Government,DE,Bratislava,Automotive,60,4367824.0,MEDIUM,2020-01-01,2035-12-31,True
280,CUST000280,Customer 000280,SME,DE,Munich,Manufacturing,14,3348754.0,HIGH,2020-01-01,2035-12-31,True
281,CUST000281,Customer 000281,SME,SK,Bratislava,Construction,14,473963.0,MEDIUM,2020-01-01,2035-12-31,True
282,CUST000282,Customer 000282,SME,PL,Munich,IT Services,14,951750.0,MEDIUM,2020-01-01,2035-12-31,True
283,CUST000283,Customer 000283,Corporate,DE,Warsaw,Logistics,45,429520.0,MEDIUM,2020-01-01,2035-12-31,True
284,CUST000284,Customer 000284,Corporate,PL,Bratislava,Construction,45,666829.0,MEDIUM,2020-01-01,2035-12-31,True
285,CUST000285,Customer 000285,Government,AT,Vienna,Retail,30,861023.0,MEDIUM,2020-01-01,2035-12-31,True
286,CUST000286,Customer 000286,SME,DE,Warsaw,Automotive,30,4320829.0,MEDIUM,2020-01-01,2035-12-31,True
287,CUST000287,Customer 000287,Government,CZ,Prague,Manufacturing,30,2843747.0,MEDIUM,2020-01-01,2035-12-31,True
288,CUST000288,Customer 000288,Government,AT,Ostrava,Automotive,45,2722023.0,LOW,2020-01-01,2035-12-31,True
289,CUST000289,Customer 000289,SME,PL,Vienna,Construction,60,4772150.0,MEDIUM,2020-01-01,2035-12-31,True
290,CUST000290,Customer 000290,SME,CZ,Warsaw,Construction,14,3544193.0,HIGH,2020-01-01,2035-12-31,True
291,CUST000291,Customer 000291,SME,CZ,Munich,IT Services,30,480798.0,HIGH,2020-01-01,2035-12-31,True
292,CUST000292,Customer 000292,SME,SK,Berlin,Automotive,30,314832.0,HIGH,2020-01-01,2035-12-31,True
293,CUST000293,Customer 000293,Government,CZ,Bratislava,Manufacturing,60,2681443.0,MEDIUM,2020-01-01,2035-12-31,True
294,CUST000294,Customer 000294,Corporate,AT,Bratislava,Logistics,60,572453.0,HIGH,2020-01-01,2035-12-31,True
295,CUST000295,Customer 000295,Corporate,PL,Bratislava,Construction,60,4458021.0,MEDIUM,2020-01-01,2035-12-31,True
296,CUST000296,Customer 000296,SME,SK,Munich,Construction,45,2267630.0,HIGH,2020-01-01,2035-12-31,True
297,CUST000297,Customer 000297,SME,SK,Bratislava,IT Services,45,1936321.0,MEDIUM,2020-01-01,2035-12-31,True
298,CUST000298,Customer 000298,SME,SK,Munich,Construction,60,2975973.0,HIGH,2020-01-01,2035-12-31,True
299,CUST000299,Customer 000299,Government,DE,Vienna,Retail,60,3359578.0,MEDIUM,2020-01-01,2035-12-31,True
300,CUST000300,Customer 000300,Corporate,DE,Prague,IT Services,14,2955507.0,MEDIUM,2020-01-01,2035-12-31,True
301,CUST000301,Customer 000301,Government,DE,Munich,Healthcare,30,4567919.0,MEDIUM,2020-01-01,2035-12-31,True
302,CUST000302,Customer 000302,Government,DE,Ostrava,Retail,30,2083885.0,LOW,2020-01-01,2035-12-31,True
303,CUST000303,Customer 000303,Government,PL,Bratislava,Healthcare,14,890521.0,MEDIUM,2020-01-01,2035-12-31,True
304,CUST000304,Customer 000304,SME,AT,Brno,Automotive,14,4666691.0,LOW,2020-01-01,2035-12-31,True
305,CUST000305,Customer 000305,SME,AT,Munich,Healthcare,45,2744149.0,MEDIUM,2020-01-01,2035-12-31,True
306,CUST000306,Customer 000306,Government,CZ,Brno,Healthcare,14,1518549.0,MEDIUM,2020-01-01,2035-12-31,True
307,CUST000307,Customer 000307,Corporate,CZ,Berlin,Energy,30,2478224.0,LOW,2020-01-01,2035-12-31,True
308,CUST000308,Customer 000308,Corporate,DE,Brno,Construction,45,3861356.0,HIGH,2020-01-01,2035-12-31,True
309,CUST000309,Customer 000309,Government,PL,Munich,Automotive,60,2338723.0,LOW,2020-01-01,2035-12-31,True
310,CUST000310,Customer 000310,Corporate,DE,Ostrava,Energy,45,1611951.0,LOW,2020-01-01,2035-12-31,True
311,CUST000311,Customer 000311,Government,DE,Vienna,Healthcare,30,3451499.0,MEDIUM,2020-01-01,2035-12-31,True
312,CUST000312,Customer 000312,Government,DE,Brno,Logistics,14,1600057.0,LOW,2020-01-01,2035-12-31,True
313,CUST000313,Customer 000313,SME,DE,Bratislava,Manufacturing,45,3267655.0,LOW,2020-01-01,2035-12-31,True
314,CUST000314,Customer 000314,SME,DE,Warsaw,IT Services,14,2244066.0,HIGH,2020-01-01,2035-12-31,True
315,CUST000315,Customer 000315,SME,SK,Prague,Retail,60,2623678.0,LOW,2020-01-01,2035-12-31,True
316,CUST000316,Customer 000316,SME,PL,Vienna,Retail,45,3133181.0,HIGH,2020-01-01,2035-12-31,True
317,CUST000317,Customer 000317,Corporate,SK,Ostrava,Energy,30,3866637.0,HIGH,2020-01-01,2035-12-31,True
318,CUST000318,Customer 000318,Government,DE,Berlin,Energy,30,2125890.0,HIGH,2020-01-01,2035-12-31,True
319,CUST000319,Customer 000319,Government,CZ,Munich,Construction,14,4782590.0,LOW,2020-01-01,2035-12-31,True
320,CUST000320,Customer 000320,Corporate,PL,Bratislava,Automotive,30,2802450.0,HIGH,2020-01-01,2035-12-31,True
321,CUST000321,Customer 000321,SME,CZ,Bratislava,Energy,14,4331338.0,MEDIUM,2020-01-01,2035-12-31,True
322,CUST000322,Customer 000322,Corporate,AT,Ostrava,Logistics,60,4780429.0,LOW,2020-01-01,2035-12-31,True
323,CUST000323,Customer 000323,Government,AT,Vienna,Manufacturing,60,2184541.0,LOW,2020-01-01,2035-12-31,True
324,CUST000324,Customer 000324,Government,SK,Brno,Manufacturing,60,2940117.0,HIGH,2020-01-01,2035-12-31,True
325,CUST000325,Customer 000325,Corporate,PL,Prague,Retail,60,316211.0,MEDIUM,2020-01-01,2035-12-31,True
326,CUST000326,Customer 000326,SME,SK,Ostrava,Logistics,45,3258471.0,MEDIUM,2020-01-01,2035-12-31,True
327,CUST000327,Customer 000327,SME,AT,Brno,Automotive,45,1045167.0,LOW,2020-01-01,2035-12-31,True
328,CUST000328,Customer 000328,Government,AT,Ostrava,Healthcare,14,240717.0,MEDIUM,2020-01-01,2035-12-31,True
329,CUST000329,Customer 000329,SME,PL,Berlin,Logistics,30,2126281.0,MEDIUM,2020-01-01,2035-12-31,True
330,CUST000330,Customer 000330,SME,SK,Vienna,Healthcare,14,320258.0,HIGH,2020-01-01,2035-12-31,True
331,CUST000331,Customer 000331,SME,PL,Prague,Healthcare,30,614477.0,LOW,2020-01-01,2035-12-31,True
332,CUST000332,Customer 000332,Government,CZ,Munich,Manufacturing,30,421084.0,MEDIUM,2020-01-01,2035-12-31,True
333,CUST000333,Customer 000333,SME,SK,Bratislava,Manufacturing,30,4276984.0,MEDIUM,2020-01-01,2035-12-31,True
334,CUST000334,Customer 000334,Corporate,PL,Warsaw,Construction,30,2581383.0,LOW,2020-01-01,2035-12-31,True
335,CUST000335,Customer 000335,Government,PL,Bratislava,Logistics,45,2358158.0,LOW,2020-01-01,2035-12-31,True
336,CUST000336,Customer 000336,Government,PL,Ostrava,Logistics,60,443292.0,MEDIUM,2020-01-01,2035-12-31,True
337,CUST000337,Customer 000337,Government,AT,Warsaw,Logistics,60,1301728.0,MEDIUM,2020-01-01,2035-12-31,True
338,CUST000338,Customer 000338,SME,SK,Munich,Healthcare,30,2572759.0,HIGH,2020-01-01,2035-12-31,True
339,CUST000339,Customer 000339,Corporate,AT,Prague,Logistics,60,4724860.0,HIGH,2020-01-01,2035-12-31,True
340,CUST000340,Customer 000340,Corporate,AT,Bratislava,IT Services,30,2820446.0,HIGH,2020-01-01,2035-12-31,True
341,CUST000341,Customer 000341,Corporate,AT,Warsaw,Retail,30,482320.0,MEDIUM,2020-01-01,2035-12-31,True
342,CUST000342,Customer 000342,SME,PL,Prague,Retail,30,4979009.0,HIGH,2020-01-01,2035-12-31,True
343,CUST000343,Customer 000343,Government,PL,Bratislava,Energy,30,2843107.0,MEDIUM,2020-01-01,2035-12-31,True
344,CUST000344,Customer 000344,Corporate,SK,Bratislava,Retail,60,2085019.0,HIGH,2020-01-01,2035-12-31,True
345,CUST000345,Customer 000345,Government,SK,Berlin,Healthcare,45,2424472.0,MEDIUM,2020-01-01,2035-12-31,True
346,CUST000346,Customer 000346,SME,PL,Warsaw,IT Services,45,3066917.0,HIGH,2020-01-01,2035-12-31,True
347,CUST000347,Customer 000347,SME,AT,Brno,Energy,45,1753956.0,MEDIUM,2020-01-01,2035-12-31,True
348,CUST000348,Customer 000348,SME,AT,Prague,Healthcare,30,186062.0,MEDIUM,2020-01-01,2035-12-31,True
349,CUST000349,Customer 000349,Government,PL,Berlin,IT Services,30,1695775.0,MEDIUM,2020-01-01,2035-12-31,True
350,CUST000350,Customer 000350,Corporate,AT,Bratislava,Energy,45,2208613.0,MEDIUM,2020-01-01,2035-12-31,True
351,CUST000351,Customer 000351,Government,AT,Munich,Automotive,45,1469903.0,LOW,2020-01-01,2035-12-31,True
352,CUST000352,Customer 000352,Government,PL,Munich,Automotive,14,4445164.0,LOW,2020-01-01,2035-12-31,True
353,CUST000353,Customer 000353,Corporate,CZ,Prague,Logistics,30,1991404.0,LOW,2020-01-01,2035-12-31,True
354,CUST000354,Customer 000354,Government,SK,Prague,Healthcare,60,3180634.0,LOW,2020-01-01,2035-12-31,True
355,CUST000355,Customer 000355,Government,PL,Munich,Energy,14,105468.0,HIGH,2020-01-01,2035-12-31,True
356,CUST000356,Customer 000356,Government,AT,Prague,Manufacturing,45,4544096.0,MEDIUM,2020-01-01,2035-12-31,True
357,CUST000357,Customer 000357,Corporate,PL,Berlin,Automotive,14,857939.0,HIGH,2020-01-01,2035-12-31,True
358,CUST000358,Customer 000358,Corporate,SK,Bratislava,IT Services,45,2292482.0,MEDIUM,2020-01-01,2035-12-31,True
359,CUST000359,Customer 000359,Corporate,DE,Berlin,Energy,30,1944627.0,MEDIUM,2020-01-01,2035-12-31,True
360,CUST000360,Customer 000360,Government,CZ,Prague,Retail,60,3231497.0,MEDIUM,2020-01-01,2035-12-31,True
361,CUST000361,Customer 000361,Government,AT,Prague,Manufacturing,30,743621.0,MEDIUM,2020-01-01,2035-12-31,True
362,CUST000362,Customer 000362,SME,DE,Brno,Manufacturing,30,1823494.0,HIGH,2020-01-01,2035-12-31,True
363,CUST000363,Customer 000363,Government,AT,Vienna,Manufacturing,14,2401939.0,HIGH,2020-01-01,2035-12-31,True
364,CUST000364,Customer 000364,Government,CZ,Ostrava,Construction,14,1787768.0,HIGH,2020-01-01,2035-12-31,True
365,CUST000365,Customer 000365,Corporate,AT,Brno,IT Services,30,4780824.0,LOW,2020-01-01,2035-12-31,True
366,CUST000366,Customer 000366,Government,AT,Warsaw,Logistics,30,707899.0,HIGH,2020-01-01,2035-12-31,True
367,CUST000367,Customer 000367,Government,DE,Prague,Retail,60,1997365.0,LOW,2020-01-01,2035-12-31,True
368,CUST000368,Customer 000368,SME,PL,Berlin,Construction,14,2342833.0,MEDIUM,2020-01-01,2035-12-31,True
369,CUST000369,Customer 000369,SME,SK,Warsaw,Logistics,60,1608081.0,HIGH,2020-01-01,2035-12-31,True
370,CUST000370,Customer 000370,Government,AT,Brno,IT Services,30,666618.0,LOW,2020-01-01,2035-12-31,True
371,CUST000371,Customer 000371,SME,SK,Berlin,Automotive,60,2706489.0,MEDIUM,2020-01-01,2035-12-31,True
372,CUST000372,Customer 000372,Corporate,CZ,Prague,IT Services,60,3069206.0,MEDIUM,2020-01-01,2035-12-31,True
373,CUST000373,Customer 000373,Corporate,SK,Brno,Automotive,60,3815173.0,HIGH,2020-01-01,2035-12-31,True
374,CUST000374,Customer 000374,Government,PL,Berlin,Retail,14,801777.0,MEDIUM,2020-01-01,2035-12-31,True
375,CUST000375,Customer 000375,Government,CZ,Warsaw,Logistics,14,2498193.0,MEDIUM,2020-01-01,2035-12-31,True
376,CUST000376,Customer 000376,SME,CZ,Bratislava,Automotive,60,1471883.0,LOW,2020-01-01,2035-12-31,True
377,CUST000377,Customer 000377,SME,DE,Vienna,Energy,30,580723.0,LOW,2020-01-01,2035-12-31,True
378,CUST000378,Customer 000378,SME,DE,Berlin,IT Services,60,695263.0,MEDIUM,2020-01-01,2035-12-31,True
379,CUST000379,Customer 000379,SME,SK,Munich,Healthcare,60,947349.0,LOW,2020-01-01,2035-12-31,True
380,CUST000380,Customer 000380,SME,CZ,Berlin,Construction,60,2814396.0,MEDIUM,2020-01-01,2035-12-31,True
381,CUST000381,Customer 000381,SME,AT,Ostrava,IT Services,45,1734864.0,MEDIUM,2020-01-01,2035-12-31,True
382,CUST000382,Customer 000382,SME,SK,Berlin,Construction,45,4168867.0,HIGH,2020-01-01,2035-12-31,True
383,CUST000383,Customer 000383,Corporate,DE,Berlin,IT Services,60,3111972.0,LOW,2020-01-01,2035-12-31,True
384,CUST000384,Customer 000384,Government,SK,Ostrava,Manufacturing,60,1808658.0,MEDIUM,2020-01-01,2035-12-31,True
385,CUST000385,Customer 000385,SME,CZ,Berlin,Energy,30,2590344.0,LOW,2020-01-01,2035-12-31,True
386,CUST000386,Customer 000386,SME,SK,Berlin,Logistics,14,3817044.0,HIGH,2020-01-01,2035-12-31,True
387,CUST000387,Customer 000387,SME,PL,Berlin,Logistics,14,3065951.0,HIGH,2020-01-01,2035-12-31,True
388,CUST000388,Customer 000388,Government,PL,Brno,Retail,30,3028029.0,LOW,2020-01-01,2035-12-31,True
389,CUST000389,Customer 000389,Government,PL,Prague,Logistics,45,3660922.0,LOW,2020-01-01,2035-12-31,True
390,CUST000390,Customer 000390,Corporate,CZ,Vienna,Healthcare,30,3789461.0,MEDIUM,2020-01-01,2035-12-31,True
391,CUST000391,Customer 000391,SME,AT,Ostrava,Construction,14,4099777.0,LOW,2020-01-01,2035-12-31,True
392,CUST000392,Customer 000392,SME,AT,Brno,Retail,30,2971992.0,MEDIUM,2020-01-01,2035-12-31,True
393,CUST000393,Customer 000393,SME,AT,Bratislava,Energy,45,4044340.0,LOW,2020-01-01,2035-12-31,True
394,CUST000394,Customer 000394,SME,AT,Warsaw,Retail,45,424828.0,HIGH,2020-01-01,2035-12-31,True
395,CUST000395,Customer 000395,Corporate,CZ,Warsaw,Retail,30,2096090.0,HIGH,2020-01-01,2035-12-31,True
396,CUST000396,Customer 000396,Corporate,PL,Ostrava,Construction,60,3925991.0,LOW,2020-01-01,2035-12-31,True
397,CUST000397,Customer 000397,SME,SK,Ostrava,Logistics,60,294882.0,HIGH,2020-01-01,2035-12-31,True
398,CUST000398,Customer 000398,Government,SK,Munich,Logistics,60,87329.0,HIGH,2020-01-01,2035-12-31,True
399,CUST000399,Customer 000399,Corporate,SK,Vienna,Retail,14,4553751.0,LOW,2020-01-01,2035-12-31,True
400,CUST000400,Customer 000400,SME,DE,Bratislava,Energy,14,2250779.0,HIGH,2020-01-01,2035-12-31,True
401,CUST000401,Customer 000401,SME,PL,Warsaw,Logistics,60,4974152.0,LOW,2020-01-01,2035-12-31,True
402,CUST000402,Customer 000402,SME,DE,Munich,Automotive,45,760951.0,HIGH,2020-01-01,2035-12-31,True
403,CUST000403,Customer 000403,Corporate,DE,Brno,Healthcare,45,1031038.0,LOW,2020-01-01,2035-12-31,True
404,CUST000404,Customer 000404,SME,SK,Berlin,Logistics,30,4871822.0,MEDIUM,2020-01-01,2035-12-31,True
405,CUST000405,Customer 000405,SME,SK,Munich,Automotive,30,4157415.0,MEDIUM,2020-01-01,2035-12-31,True
406,CUST000406,Customer 000406,Corporate,SK,Warsaw,Energy,14,3061838.0,LOW,2020-01-01,2035-12-31,True
407,CUST000407,Customer 000407,SME,SK,Bratislava,Logistics,60,3482067.0,HIGH,2020-01-01,2035-12-31,True
408,CUST000408,Customer 000408,SME,AT,Munich,Energy,30,743491.0,HIGH,2020-01-01,2035-12-31,True
409,CUST000409,Customer 000409,Corporate,SK,Vienna,Manufacturing,45,1936123.0,HIGH,2020-01-01,2035-12-31,True
410,CUST000410,Customer 000410,SME,SK,Munich,Energy,14,4854273.0,LOW,2020-01-01,2035-12-31,True
411,CUST000411,Customer 000411,SME,PL,Warsaw,Manufacturing,60,4633143.0,LOW,2020-01-01,2035-12-31,True
412,CUST000412,Customer 000412,SME,CZ,Bratislava,IT Services,14,3822628.0,MEDIUM,2020-01-01,2035-12-31,True
413,CUST000413,Customer 000413,SME,CZ,Munich,Retail,30,1810585.0,HIGH,2020-01-01,2035-12-31,True
414,CUST000414,Customer 000414,Government,DE,Berlin,Automotive,30,1783251.0,LOW,2020-01-01,2035-12-31,True
415,CUST000415,Customer 000415,Corporate,PL,Warsaw,IT Services,30,2765003.0,HIGH,2020-01-01,2035-12-31,True
416,CUST000416,Customer 000416,SME,DE,Vienna,Retail,30,3502719.0,LOW,2020-01-01,2035-12-31,True
417,CUST000417,Customer 000417,SME,SK,Ostrava,Healthcare,30,2751943.0,LOW,2020-01-01,2035-12-31,True
418,CUST000418,Customer 000418,Government,AT,Munich,Automotive,45,3524771.0,MEDIUM,2020-01-01,2035-12-31,True
419,CUST000419,Customer 000419,SME,CZ,Brno,Logistics,45,3145993.0,MEDIUM,2020-01-01,2035-12-31,True
420,CUST000420,Customer 000420,SME,DE,Prague,Retail,60,3054990.0,LOW,2020-01-01,2035-12-31,True
421,CUST000421,Customer 000421,Government,AT,Bratislava,Logistics,30,4199969.0,MEDIUM,2020-01-01,2035-12-31,True
422,CUST000422,Customer 000422,SME,DE,Warsaw,Automotive,60,2933496.0,HIGH,2020-01-01,2035-12-31,True
423,CUST000423,Customer 000423,Corporate,CZ,Brno,Energy,14,1092176.0,LOW,2020-01-01,2035-12-31,True
424,CUST000424,Customer 000424,SME,AT,Prague,Logistics,30,1156567.0,HIGH,2020-01-01,2035-12-31,True
425,CUST000425,Customer 000425,SME,SK,Vienna,Retail,45,2150417.0,LOW,2020-01-01,2035-12-31,True
426,CUST000426,Customer 000426,SME,SK,Prague,Logistics,45,2014140.0,MEDIUM,2020-01-01,2035-12-31,True
427,CUST000427,Customer 000427,Government,CZ,Brno,Manufacturing,30,4049744.0,LOW,2020-01-01,2035-12-31,True
428,CUST000428,Customer 000428,Corporate,PL,Bratislava,Energy,14,117633.0,HIGH,2020-01-01,2035-12-31,True
